sn,staff_id,working_hours,job_level,salary
499,ST-17574864-MKS22,Part-time,Senior,8772.69
500,ST-49462515-RKA13,Full-time,Entry,4561.52
501,ST-57924986-DPC1,Full-time,Executive,21369.11
502,ST-80884032-BSH5,Full-time,Mid,2785.58
503,ST-66748148-CMP1,Full-time,Executive,31300.28
504,ST-29198654-TJJ18,Full-time,Entry,4678.66
505,ST-30902655-JCH16,Full-time,Senior,17905.83
506,ST-42448889-RGS22,Full-time,Entry,4786.24
507,ST-20650939-MMM3,Full-time,Senior,10153.25
508,ST-30745846-JMP1,Full-time,Executive,24901.88
509,ST-55277288-RWE15,Full-time,Entry,4388.09
510,ST-57808398-CRB7,Full-time,Mid,2854.95
511,ST-53494571-SAH17,Part-time,Senior,8513.32
512,ST-15335206-NAE13,Full-time,Entry,4781.46
513,ST-14400704-MNH10,Part-time,Entry,2417.56
514,ST-41163437-MJH9,Part-time,Entry,1091.82
515,ST-75077586-SAR4,Full-time,Entry,2622.93
516,ST-99766637-JTM7,Part-time,Mid,1357.42
517,ST-81821030-TRM22,Part-time,Entry,732.90
518,ST-69900602-JCP3,Full-time,Entry,3041.73
519,ST-40881240-DEP15,Full-time,Senior,12241.90
520,ST-11696825-MRL21,Full-time,Entry,4611.17
521,ST-71252634-ATB1,Full-time,Executive,28455.96
522,ST-15644124-NJK22,Full-time,Entry,3223.49
523,ST-28607206-SSB10,Full-time,Senior,15759.34
524,ST-63567513-RSS13,Part-time,Mid,2023.64
525,ST-94437498-JHK2,Full-time,Senior,17425.54
526,ST-90685109-VMN19,Full-time,Entry,2932.19
527,ST-32785474-AYG16,Part-time,Entry,1166.32
528,ST-22279977-NJP18,Part-time,Senior,8646.53
529,ST-17190516-JWH1,Full-time,Executive,29243.40
530,ST-43298778-CCB9,Full-time,Senior,11864.89
531,ST-46409072-GCH24,Part-time,Senior,7590.47
532,ST-27917678-MMB8,Part-time,Mid,929.90
533,ST-28282781-IAJ8,Part-time,Senior,6823.36
534,ST-70221133-CPB15,Full-time,Mid,3969.63
535,ST-11140708-ADR5,Full-time,Mid,4868.18
536,ST-58060832-DSB13,Full-time,Senior,15446.28
537,ST-61529507-AJB20,Part-time,Mid,961.42
538,ST-18324255-RRY9,Full-time,Senior,10465.97
539,ST-31968984-ACT17,Full-time,Entry,4415.41
540,ST-56941860-LWJ12,Full-time,Senior,13228.85
541,ST-42784613-CMA19,Part-time,Mid,1130.61
542,ST-40326597-EEW2,Part-time,Entry,1739.05
543,ST-73095742-JKL23,Full-time,Entry,2509.41
544,ST-68630732-TBJ6,Full-time,Mid,4365.04
545,ST-51256056-JMS8,Part-time,Senior,8163.24
546,ST-25526916-LNH21,Part-time,Mid,1620.93
547,ST-97477445-TJH14,Full-time,Mid,2960.99
548,ST-91796235-AZH22,Part-time,Mid,2455.13
549,ST-66528880-BSJ21,Part-time,Entry,2240.91
550,ST-75918357-SMN18,Full-time,Mid,3606.37
551,ST-92612297-JKN9,Full-time,Senior,13115.73
552,ST-27025928-JAC24,Part-time,Senior,7318.93
553,ST-93710721-SSC17,Full-time,Entry,4122.01
554,ST-14102501-JBC22,Full-time,Entry,3832.30
555,ST-29512873-ELD5,Part-time,Senior,9228.09
556,ST-58574022-MMH4,Full-time,Senior,17172.46
557,ST-12325748-WSV6,Part-time,Mid,1530.73
558,ST-57004229-KMM5,Full-time,Mid,4288.52
559,ST-37656215-MCP9,Full-time,Senior,10572.18
560,ST-33935458-GAC20,Full-time,Entry,3923.33
561,ST-33491376-KLY1,Full-time,Executive,28520.97
562,ST-51032901-DAB20,Part-time,Senior,9032.57
563,ST-46850472-MJB21,Part-time,Senior,6946.55
564,ST-67006002-BBP10,Full-time,Entry,4761.79
565,ST-66440960-WKO18,Full-time,Mid,3194.54
566,ST-91983150-RMD20,Part-time,Senior,7271.61
567,ST-15359025-DAC5,Full-time,Entry,4821.30
568,ST-96527466-DDW23,Part-time,Entry,2410.78
569,ST-87030546-SAT19,Part-time,Entry,1646.51
570,ST-38774461-NNJ7,Full-time,Entry,2925.40
571,ST-50447940-EJB3,Part-time,Mid,2332.22
572,ST-66281054-MSK18,Part-time,Senior,6195.08
573,ST-69181147-MMP3,Full-time,Senior,13671.45
574,ST-28903391-SAW22,Full-time,Mid,3888.44
575,ST-11978224-CCP19,Part-time,Mid,1089.89
576,ST-42487234-KJP21,Part-time,Entry,1401.51
577,ST-69970478-CAG20,Full-time,Senior,17738.75
578,ST-10993778-ASH21,Full-time,Mid,3525.50
579,ST-17127205-MJH24,Full-time,Entry,3720.24
580,ST-32090378-DPS17,Full-time,Entry,3549.58
581,ST-86620807-AMR8,Part-time,Mid,2191.60
582,ST-57022312-CKP7,Full-time,Entry,3177.45
583,ST-57416501-KMG15,Full-time,Mid,4278.20
584,ST-42989651-RPG12,Full-time,Entry,4924.85
585,ST-66473290-BTJ22,Part-time,Mid,840.49
586,ST-53661736-WCK15,Full-time,Senior,17382.58
587,ST-43949390-KMW3,Part-time,Entry,1179.97
588,ST-75625907-BKC14,Full-time,Senior,11571.26
589,ST-23439232-TJS6,Full-time,Mid,2675.70
590,ST-63540972-JVT23,Full-time,Mid,3725.12
591,ST-17220178-AMS7,Part-time,Mid,2377.15
592,ST-15593027-ABS11,Part-time,Entry,2370.75
593,ST-21358052-PTW3,Part-time,Entry,1220.07
594,ST-32751462-RRB5,Full-time,Senior,16144.04
595,ST-51690136-DJR10,Full-time,Entry,4926.76
596,ST-88562911-GJP13,Full-time,Senior,18805.25
597,ST-57351518-KSH20,Part-time,Mid,2247.67
598,ST-35419197-TRW2,Full-time,Entry,3134.31
599,ST-77213609-LTC8,Full-time,Mid,3268.36
600,ST-27628195-MPK20,Part-time,Mid,1177.51
601,ST-17157532-CCH4,Full-time,Entry,3747.20
602,ST-81402025-DWH24,Part-time,Entry,2456.09
603,ST-31688552-RRC24,Part-time,Mid,2132.43
604,ST-91488549-KCJ6,Part-time,Mid,1011.63
605,ST-79266743-SMH24,Part-time,Senior,7803.89
606,ST-72494594-AKB15,Part-time,Senior,9929.40
607,ST-66604289-JKC20,Part-time,Senior,9553.51
608,ST-33276159-BMF10,Part-time,Senior,6922.78
609,ST-12200493-ADM16,Part-time,Senior,8364.52
610,ST-20754322-ADO12,Part-time,Entry,2114.79
611,ST-68385717-SAP2,Full-time,Mid,4503.50
612,ST-25019304-JDR14,Full-time,Entry,4982.73
613,ST-35047492-NKL3,Part-time,Entry,1098.26
614,ST-76079564-AJH24,Part-time,Senior,7023.02
615,ST-73603285-BTV6,Part-time,Senior,6403.45
616,ST-54461300-DMG11,Part-time,Mid,2383.31
617,ST-41426178-MWJ9,Full-time,Senior,11230.16
618,ST-29823739-JDG17,Part-time,Entry,1649.43
619,ST-55529188-GGM16,Part-time,Senior,8272.27
620,ST-26925621-RPS4,Part-time,Senior,6595.38
621,ST-96849245-MRG12,Full-time,Entry,4307.58
622,ST-20947998-DLJ5,Part-time,Mid,732.98
623,ST-14020819-MVB17,Full-time,Entry,3525.57
624,ST-20766063-LCB9,Full-time,Entry,3586.97
625,ST-65928237-SSA12,Full-time,Entry,2630.21
626,ST-95975097-MJL15,Part-time,Mid,2371.79
627,ST-52546073-EMH7,Full-time,Senior,12303.82
628,ST-42836274-JSG18,Part-time,Mid,2000.22
629,ST-95234955-MMS6,Full-time,Senior,11934.12
630,ST-54737838-NAE2,Part-time,Mid,1084.21
631,ST-76314553-KAH24,Part-time,Senior,9170.54
632,ST-36544429-WKC13,Part-time,Mid,2141.01
633,ST-93693215-TAN20,Part-time,Entry,1485.72
634,ST-39602282-DKD15,Part-time,Senior,6703.41
635,ST-83873533-ARP1,Full-time,Executive,30907.27
636,ST-57481503-BTR13,Full-time,Entry,3867.23
637,ST-43427167-JLN7,Full-time,Entry,2753.88
638,ST-59719850-DPR23,Full-time,Senior,15078.71
639,ST-78662970-TLH18,Part-time,Mid,2229.45
640,ST-50555313-VAR6,Part-time,Senior,7058.13
641,ST-95786149-JDB13,Full-time,Entry,3574.73
642,ST-57664052-MHR5,Full-time,Entry,2841.50
643,ST-18739926-KMS9,Full-time,Senior,16384.52
644,ST-17495639-KCD11,Part-time,Entry,921.36
645,ST-32632953-ALR4,Part-time,Mid,1163.85
646,ST-79240674-SMM11,Full-time,Senior,10303.41
647,ST-91911423-SAL11,Full-time,Entry,3563.03
648,ST-28033200-MCH24,Part-time,Entry,2025.69
649,ST-10305681-PLT17,Full-time,Entry,2814.51
650,ST-75122450-JCB18,Part-time,Mid,2231.49
651,ST-31002191-MSW9,Part-time,Entry,2496.56
652,ST-21869280-JAD2,Full-time,Senior,15593.84
653,ST-32483396-PJW23,Part-time,Entry,1755.18
654,ST-88652506-JWH1,Full-time,Executive,33010.68
655,ST-53838845-MBS4,Part-time,Mid,1666.41
656,ST-67430931-ATW4,Part-time,Senior,8849.62
657,ST-48186181-BBM4,Full-time,Senior,16510.48
658,ST-89838560-BKJ10,Full-time,Entry,3653.63
659,ST-53895377-DSG3,Full-time,Mid,4099.99
660,ST-86997859-TDS1,Full-time,Executive,28734.96
661,ST-72929206-DKJ2,Full-time,Senior,16883.29
662,ST-56580145-RMJ19,Full-time,Senior,17165.22
663,ST-57323185-ALF19,Full-time,Senior,16297.95
664,ST-15914008-MJM2,Full-time,Senior,16512.18
665,ST-78842253-CAD3,Part-time,Mid,991.10
666,ST-37839462-MSG11,Full-time,Mid,3625.53
667,ST-72686338-JCS20,Part-time,Senior,8708.05
668,ST-99982224-WVS11,Part-time,Entry,1530.42
669,ST-84914412-KJP14,Full-time,Mid,4074.63
670,ST-63633081-PDL5,Part-time,Mid,1538.83
671,ST-45787525-EWC8,Full-time,Senior,14009.75
672,ST-18620054-SLH1,Full-time,Executive,30258.01
673,ST-70973695-JDD11,Part-time,Entry,1434.11
674,ST-59694343-TDJ17,Full-time,Entry,2715.34
675,ST-17304412-CML5,Part-time,Entry,1039.25
676,ST-41841065-CBS20,Full-time,Entry,4994.11
677,ST-20066272-MTB3,Full-time,Senior,10932.16
678,ST-28120098-LMS14,Full-time,Mid,3976.53
679,ST-87782380-JBM17,Full-time,Senior,11340.38
680,ST-57327855-CGO13,Full-time,Entry,3654.37
681,ST-39906500-DJI3,Full-time,Senior,16166.84
682,ST-41265940-GRT9,Full-time,Entry,4161.43
683,ST-23280430-TKA17,Full-time,Mid,4644.43
684,ST-87879572-LMC3,Part-time,Entry,2077.97
685,ST-38723568-JAC14,Full-time,Mid,4935.36
686,ST-51810957-HTJ4,Part-time,Mid,1314.87
687,ST-38336081-KMM6,Part-time,Entry,2452.86
688,ST-44695918-TTW3,Full-time,Senior,10078.36
689,ST-40599462-GBE8,Part-time,Mid,1707.40
690,ST-81167311-RJM13,Part-time,Mid,2162.02
691,ST-88051022-GKM5,Full-time,Entry,4430.18
692,ST-98166355-AMH19,Part-time,Entry,736.06
693,ST-76562343-WGG10,Part-time,Senior,9550.91
694,ST-42495784-MSW4,Full-time,Senior,10013.66
695,ST-44044359-LAW6,Part-time,Senior,7862.27
696,ST-22060142-RDC4,Part-time,Senior,7810.47
697,ST-48644177-KSM23,Part-time,Entry,1168.12
698,ST-99445242-SJC22,Full-time,Senior,13965.70
699,ST-50792746-MBL2,Part-time,Senior,8245.38
700,ST-49957764-TPK4,Full-time,Mid,4149.05
701,ST-14075584-NSM7,Full-time,Senior,14955.49
702,ST-90294344-LJN6,Part-time,Senior,6221.33
703,ST-13801051-MAW23,Part-time,Entry,1327.77
704,ST-66908014-ZTH23,Full-time,Senior,19004.07
705,ST-58996267-TKM6,Full-time,Entry,2773.53
706,ST-22741951-KKA8,Full-time,Mid,3083.70
707,ST-41519689-JBL9,Part-time,Entry,1952.11
708,ST-74769265-MJH3,Full-time,Mid,3408.82
709,ST-63790787-SLS22,Part-time,Senior,8658.66
710,ST-71148838-MDR18,Part-time,Mid,1364.73
711,ST-29556010-KDJ19,Full-time,Mid,3943.24
712,ST-28974381-JAE14,Part-time,Entry,737.75
713,ST-14571255-CND8,Full-time,Entry,4178.41
714,ST-66254112-DBP9,Full-time,Entry,2703.50
715,ST-53577311-JAM19,Part-time,Senior,8995.99
716,ST-32587595-KAT1,Full-time,Executive,34798.17
717,ST-20079969-HMF2,Part-time,Mid,1700.78
718,ST-26532593-AJG1,Full-time,Executive,32171.27
719,ST-18043494-CEG6,Part-time,Senior,8359.96
720,ST-13387781-KGA13,Full-time,Senior,14837.38
721,ST-50696604-CJB9,Full-time,Entry,2795.94
722,ST-90158293-LCP14,Full-time,Entry,4932.93
723,ST-72901029-DJH3,Part-time,Senior,9777.00
724,ST-62438805-JSS24,Full-time,Entry,2908.98
725,ST-76004384-DLW1,Full-time,Executive,24758.99
726,ST-14500618-MMR15,Full-time,Mid,4428.07
727,ST-66163138-SKG7,Part-time,Senior,7950.76
728,ST-14981884-SJW12,Part-time,Entry,1021.19
729,ST-97602854-KSS3,Full-time,Entry,3937.25
730,ST-70439775-VSD21,Part-time,Entry,970.33
731,ST-60409541-CMS24,Full-time,Senior,16768.27
732,ST-38706415-ASB22,Full-time,Mid,4574.29
733,ST-55468088-BRS5,Part-time,Mid,1314.70
734,ST-82373972-AOS6,Full-time,Mid,4713.13
735,ST-68267332-SKA18,Part-time,Entry,1649.83
736,ST-64578540-ANS13,Full-time,Senior,14173.07
737,ST-21612387-JJM5,Part-time,Mid,1811.47
738,ST-34934734-TBA22,Full-time,Mid,3143.10
739,ST-13094269-NTJ20,Full-time,Mid,3398.22
740,ST-70765293-RBW6,Part-time,Entry,2440.33
741,ST-60846517-JJF1,Full-time,Executive,20265.34
742,ST-99586401-JJB7,Part-time,Entry,1237.49
743,ST-45768637-SVY3,Part-time,Senior,9229.05
744,ST-92658315-TSH7,Full-time,Senior,12670.08
745,ST-26029118-MSL16,Part-time,Entry,1918.81
746,ST-22357179-LMS14,Full-time,Mid,4695.93
747,ST-71542904-JCB4,Part-time,Mid,772.15
748,ST-10307319-NMC5,Part-time,Mid,2331.49
749,ST-78369881-SCT7,Part-time,Senior,8601.76
750,ST-52178517-MJR21,Full-time,Entry,3494.29
751,ST-71220891-SCP14,Part-time,Senior,9270.41
752,ST-34548698-LKB13,Part-time,Entry,2331.54
753,ST-90544386-JGD24,Part-time,Mid,2495.91
754,ST-86259774-KRJ15,Full-time,Entry,2807.22
755,ST-21015511-JJR9,Full-time,Mid,3638.24
756,ST-91701384-JJD24,Part-time,Senior,7719.85
757,ST-81579836-DKH18,Part-time,Senior,8109.36
758,ST-45349680-HMD14,Part-time,Senior,6110.82
759,ST-77384711-SJD12,Full-time,Mid,4064.81
760,ST-42146105-ARB10,Full-time,Mid,3286.21
761,ST-89364458-HAR14,Full-time,Mid,3194.12
762,ST-78674471-LEP21,Part-time,Mid,1736.44
763,ST-43046629-CSD6,Part-time,Senior,6244.42
764,ST-79519753-LMM8,Part-time,Entry,1642.74
765,ST-84137653-RGD21,Full-time,Senior,12329.87
766,ST-58312171-RLV10,Full-time,Mid,4848.78
767,ST-57430407-PNM21,Full-time,Senior,11313.95
768,ST-11748976-MKS20,Full-time,Mid,3070.27
769,ST-19439949-PNM22,Part-time,Senior,7085.66
770,ST-97298210-EAO17,Part-time,Senior,7982.15
771,ST-48964060-CJG3,Full-time,Mid,4871.25
772,ST-50073297-DTS7,Full-time,Entry,4811.10
773,ST-88600302-SJR23,Full-time,Mid,3332.17
774,ST-63468154-JKC5,Full-time,Senior,13949.20
775,ST-31455509-DDJ5,Part-time,Mid,1109.50
776,ST-44202459-DJC22,Full-time,Senior,17376.43
777,ST-88030304-TSM8,Part-time,Senior,6029.23
778,ST-98154757-PCB16,Full-time,Mid,4150.61
779,ST-76138929-CCS9,Full-time,Mid,4239.71
780,ST-15982442-LKA5,Full-time,Senior,19813.81
781,ST-52844464-JSM10,Full-time,Entry,4348.54
782,ST-40393441-KJA4,Part-time,Senior,6780.73
783,ST-51584619-PBJ8,Full-time,Entry,3617.92
784,ST-30854632-DDB22,Full-time,Senior,16899.07
785,ST-74172515-DKG19,Full-time,Entry,2713.91
786,ST-26122105-KJG21,Full-time,Senior,19328.20
787,ST-71687457-ADA7,Part-time,Senior,8514.76
788,ST-30427413-DJC21,Full-time,Senior,17743.66
789,ST-42892417-APS17,Part-time,Entry,1139.09
790,ST-84647933-DEG2,Full-time,Mid,4468.02
791,ST-20813894-KAK16,Part-time,Entry,1130.61
792,ST-63450169-JRW23,Full-time,Mid,2869.91
793,ST-13933182-HPJ18,Full-time,Mid,4698.55
794,ST-75281741-NJW20,Full-time,Mid,2710.55
795,ST-75488853-DMM19,Full-time,Entry,3122.03
796,ST-66501371-RSR2,Full-time,Senior,17461.49
797,ST-66546197-CSB19,Full-time,Entry,4770.36
798,ST-40398319-MAW14,Part-time,Senior,6976.96
799,ST-48713436-KJA17,Full-time,Entry,4063.30
800,ST-88879632-WMH5,Full-time,Entry,3587.66
801,ST-13127949-MMT19,Full-time,Mid,4479.48
802,ST-44646225-BCT8,Full-time,Mid,4997.93
803,ST-30212037-TSR8,Part-time,Entry,1802.78
804,ST-88348740-RJS12,Full-time,Senior,11799.28
805,ST-62174331-ATC22,Part-time,Mid,2003.32
806,ST-69733749-TEL15,Full-time,Senior,15141.50
807,ST-38768489-MRS23,Full-time,Mid,3701.07
808,ST-53625886-MMM7,Part-time,Senior,9623.44
809,ST-59262878-DCF17,Full-time,Mid,4365.01
810,ST-60816072-MDB15,Full-time,Entry,4159.85
811,ST-87504092-MDH18,Part-time,Senior,8206.66
812,ST-51513776-DAB5,Part-time,Mid,1721.13
813,ST-55909693-JCV17,Full-time,Mid,4265.04
814,ST-36945636-DRK22,Full-time,Entry,4475.61
815,ST-21960117-PMF10,Full-time,Mid,2995.59
816,ST-29263689-RVM4,Part-time,Entry,2032.92
817,ST-48464835-ADK16,Part-time,Mid,2020.92
818,ST-10789783-CLL3,Part-time,Mid,2193.54
819,ST-24632289-JCR4,Full-time,Senior,13255.16
820,ST-60609022-ZSW1,Full-time,Executive,22586.57
821,ST-43018947-KKY9,Part-time,Senior,9369.05
822,ST-67895374-AMW17,Full-time,Mid,4245.35
823,ST-14250173-JAW3,Part-time,Senior,8974.68
824,ST-59212406-JJH15,Full-time,Senior,11728.98
825,ST-65199867-CMB4,Part-time,Entry,2461.67
826,ST-41244217-DTT21,Part-time,Entry,2404.55
827,ST-34944579-RJF5,Part-time,Entry,2287.86
828,ST-81347437-LAF6,Full-time,Senior,14819.24
829,ST-68741891-VJM6,Part-time,Entry,2263.95
830,ST-10144233-DGW5,Full-time,Mid,4947.33
831,ST-54155273-CJH10,Full-time,Entry,4808.37
832,ST-32451727-DKJ14,Part-time,Senior,7106.88
833,ST-60627098-DAW17,Part-time,Entry,1373.53
834,ST-19982559-EJM23,Full-time,Entry,2568.12
835,ST-54236056-LDK11,Part-time,Senior,7577.16
836,ST-71316713-SDN13,Full-time,Entry,3483.30
837,ST-75174718-AJB7,Part-time,Senior,7308.50
838,ST-24668663-CAG10,Full-time,Entry,4366.79
839,ST-28406569-LSH1,Full-time,Executive,27880.93
840,ST-18501766-TBM20,Full-time,Senior,19635.90
841,ST-93041015-JHW16,Full-time,Mid,3669.14
842,ST-61928013-KMM8,Full-time,Senior,16120.43
843,ST-35219876-AAC24,Full-time,Mid,2717.05
844,ST-76632341-ASB13,Full-time,Entry,4331.67
845,ST-32898933-ATR6,Part-time,Senior,8622.88
846,ST-89379542-FRS1,Full-time,Executive,28281.20
847,ST-68359413-CKB5,Full-time,Senior,16017.32
848,ST-13371317-BVM9,Full-time,Senior,17876.74
849,ST-25519146-GRD24,Full-time,Entry,4808.13
850,ST-80506306-RHJ13,Full-time,Entry,2759.14
851,ST-11487721-JKP8,Part-time,Senior,7043.57
852,ST-74524876-CNW14,Part-time,Mid,1463.15
853,ST-27933473-RWB1,Full-time,Executive,33720.67
854,ST-36375405-HMT13,Part-time,Mid,2295.80
855,ST-94496435-KJH7,Part-time,Mid,1124.29
856,ST-68451865-BJH15,Part-time,Mid,788.68
857,ST-94135216-MCR10,Full-time,Mid,2875.65
858,ST-77815186-KTW5,Part-time,Senior,8336.65
859,ST-52048935-VLR6,Full-time,Mid,4216.60
860,ST-98861697-MDH14,Full-time,Entry,2824.65
861,ST-26478749-DWT2,Full-time,Entry,3275.00
862,ST-42001608-TAG13,Part-time,Mid,2120.03
863,ST-24868460-JJJ20,Part-time,Mid,1492.92
864,ST-45646788-SKD8,Full-time,Mid,3340.16
865,ST-96154317-RKW6,Full-time,Senior,17455.19
866,ST-15389652-CGF3,Part-time,Mid,2264.82
867,ST-37406186-CTR23,Full-time,Mid,4254.45
868,ST-85454578-ASM23,Full-time,Mid,2687.60
869,ST-27255462-GDS11,Part-time,Senior,9669.18
870,ST-88750350-RBM12,Full-time,Mid,4069.36
871,ST-57940311-CMR4,Part-time,Senior,6488.65
872,ST-35926794-VMH3,Part-time,Senior,6833.31
873,ST-17030675-DGM3,Full-time,Senior,13020.73
874,ST-29219407-LMR6,Full-time,Entry,3271.74
875,ST-42186588-HJM10,Full-time,Senior,18864.27
876,ST-29750983-AAC23,Part-time,Mid,2449.04
877,ST-20621886-RDE8,Part-time,Senior,8570.91
878,ST-31578357-RJS2,Full-time,Mid,4385.01
879,ST-12249357-GJP19,Part-time,Entry,2418.61
880,ST-31548729-EDF24,Part-time,Mid,1378.61
881,ST-68713603-JAK3,Full-time,Mid,2738.89
882,ST-43754589-BAH19,Part-time,Entry,2008.08
883,ST-37835947-RCT7,Part-time,Entry,2226.89
884,ST-45876587-HPF15,Part-time,Entry,1185.61
885,ST-89081898-GGF4,Part-time,Senior,6129.47
886,ST-13954500-RAG6,Full-time,Mid,2598.02
887,ST-81353883-RKH5,Full-time,Entry,4080.23
888,ST-97521531-KMV15,Part-time,Mid,1922.39
889,ST-45167782-RJS11,Part-time,Mid,862.15
890,ST-63701391-LPC7,Part-time,Entry,781.88
891,ST-18429603-RRJ13,Full-time,Mid,2774.12
892,ST-73552752-KRM12,Full-time,Senior,13007.10
893,ST-31585360-AAB3,Full-time,Senior,17947.22
894,ST-36196915-RDG11,Part-time,Senior,8831.49
895,ST-67866952-WJP24,Part-time,Entry,898.03
896,ST-72918824-BDM21,Full-time,Mid,3290.98
897,ST-42296832-TSC12,Part-time,Senior,9970.84
898,ST-93063995-RAB4,Full-time,Senior,11209.04
899,ST-11603335-JJR6,Part-time,Mid,882.64
900,ST-67086520-SBM7,Full-time,Senior,18325.14
901,ST-75167731-MMR2,Part-time,Senior,9157.21
902,ST-14247631-DLD1,Full-time,Executive,27836.05
903,ST-88425896-KDM1,Full-time,Executive,28079.86
904,ST-50521593-DAR9,Part-time,Senior,9796.23
905,ST-54228459-AEB17,Part-time,Senior,8250.34
906,ST-41339834-ABM2,Part-time,Entry,1172.81
907,ST-62193717-RGW23,Full-time,Entry,2932.04
908,ST-43148370-TCM1,Full-time,Executive,28434.50
909,ST-69684780-HMG19,Full-time,Senior,14145.39
910,ST-98354910-CAP21,Part-time,Senior,6726.01
911,ST-12876961-WJG3,Full-time,Senior,11547.86
912,ST-14574495-MJV15,Full-time,Entry,3506.33
913,ST-93238115-JKS7,Part-time,Senior,8350.06
914,ST-48198952-GRR10,Full-time,Mid,3265.24
915,ST-82299787-RWT14,Part-time,Senior,7717.69
916,ST-34958333-JJT7,Full-time,Entry,4576.29
917,ST-56366175-MAS21,Full-time,Mid,3982.34
918,ST-93337831-TKG18,Part-time,Senior,8720.00
919,ST-25139959-KMC11,Part-time,Entry,2395.94
920,ST-31643746-DNG20,Full-time,Mid,3500.96
921,ST-15519972-VSW3,Full-time,Mid,3320.96
922,ST-48305270-VGC22,Full-time,Entry,4457.41
923,ST-72797978-HJM17,Part-time,Mid,977.57
924,ST-54625126-SMC14,Full-time,Mid,4354.08
925,ST-42153321-JRB8,Part-time,Entry,1942.24
926,ST-12357701-MMB5,Part-time,Senior,8894.50
927,ST-58419179-RTP13,Part-time,Senior,6995.48
928,ST-83544704-TRG15,Part-time,Entry,1021.30
929,ST-55097639-PSW2,Part-time,Senior,8422.45
930,ST-61194141-ATP11,Full-time,Mid,2936.69
931,ST-87850712-APE9,Part-time,Senior,8786.57
932,ST-25746831-ABS6,Full-time,Mid,3921.46
933,ST-88047007-ABA12,Part-time,Mid,1006.70
934,ST-93268808-KMH1,Full-time,Executive,22683.52
935,ST-51533955-JDB1,Full-time,Executive,24626.83
936,ST-82933850-NAH8,Full-time,Mid,3996.15
937,ST-30535030-DBH1,Full-time,Executive,29986.96
938,ST-97140462-BCG3,Part-time,Mid,2418.42
939,ST-46379976-RMW8,Part-time,Mid,1164.98
940,ST-60996991-AJS24,Part-time,Entry,1525.07
941,ST-23241737-VRC13,Part-time,Senior,6659.23
942,ST-68075234-RDH2,Part-time,Mid,2392.59
943,ST-26253933-MJS14,Part-time,Mid,2239.16
944,ST-50464315-BKP12,Full-time,Mid,4195.92
945,ST-59525493-CRA13,Part-time,Senior,9633.80
946,ST-89503053-EEM3,Part-time,Senior,9731.13
947,ST-17906016-TJM1,Full-time,Executive,25149.30
948,ST-10451139-CDJ12,Full-time,Entry,3055.06
949,ST-17260884-RJC14,Part-time,Mid,2276.05
950,ST-19477969-CLK12,Full-time,Senior,15731.81
951,ST-83908042-DMM7,Part-time,Senior,7353.99
952,ST-45169084-CAC1,Full-time,Executive,21814.67
953,ST-61214585-MRW13,Full-time,Senior,10372.68
954,ST-87815082-JEE20,Part-time,Mid,1459.41
955,ST-20640001-RCP8,Full-time,Senior,10124.59
956,ST-20193078-SJL21,Full-time,Mid,3717.75
957,ST-48098674-KLJ4,Part-time,Mid,1731.60
958,ST-16023280-LKD15,Part-time,Entry,1853.77
959,ST-23220189-CPC14,Full-time,Senior,19988.66
960,ST-92973102-BCJ18,Part-time,Senior,8324.24
961,ST-44546831-AAB8,Part-time,Mid,1840.53
962,ST-20106250-BJN11,Full-time,Senior,16164.95
963,ST-82775456-PKM11,Part-time,Mid,2026.81
964,ST-50758685-AAC10,Part-time,Entry,1675.28
965,ST-89618983-GJP19,Full-time,Entry,3144.25
966,ST-78890345-TKM22,Full-time,Mid,4156.90
967,ST-26137461-KCW23,Part-time,Mid,1755.62
968,ST-41503460-KEW14,Full-time,Mid,3482.84
969,ST-24565535-MDH18,Part-time,Entry,1451.53
970,ST-60720533-KSB15,Full-time,Mid,4275.37
971,ST-33061122-DDG2,Part-time,Entry,2377.14
972,ST-12103795-HRH7,Full-time,Mid,3960.06
973,ST-55474546-KGC1,Full-time,Executive,21101.43
974,ST-11775180-ZMC18,Full-time,Senior,11134.25
975,ST-52578063-GJN1,Full-time,Executive,24135.60
976,ST-92717347-AKM20,Part-time,Entry,1596.19
977,ST-32978291-JMM19,Full-time,Mid,2853.78
978,ST-64895062-MRR7,Part-time,Entry,2019.60
979,ST-78726416-RAJ15,Full-time,Entry,3913.38
980,ST-39410545-CWA12,Full-time,Entry,3985.45
981,ST-83362905-TMB13,Part-time,Entry,1882.10
982,ST-23407062-DLB19,Part-time,Entry,1211.79
983,ST-19676846-PED16,Full-time,Senior,18321.68
984,ST-93809973-BJW5,Part-time,Mid,1762.98
985,ST-94656429-JTG12,Part-time,Entry,915.11
986,ST-25891777-MLA4,Part-time,Mid,1420.65
987,ST-73279220-DAM3,Full-time,Mid,2523.56
988,ST-16298606-NCS1,Full-time,Executive,21685.81
