sn,staff_id,department_id
871,ST-57940311-CMR4,4
872,ST-35926794-VMH3,3
873,ST-17030675-DGM3,3
874,ST-29219407-LMR6,6
875,ST-42186588-HJM10,10
876,ST-29750983-AAC23,23
877,ST-20621886-RDE8,8
878,ST-31578357-RJS2,2
879,ST-12249357-GJP19,19
880,ST-31548729-EDF24,24
881,ST-68713603-JAK3,3
882,ST-43754589-BAH19,19
883,ST-37835947-RCT7,7
884,ST-45876587-HPF15,15
885,ST-89081898-GGF4,4
886,ST-13954500-RAG6,6
887,ST-81353883-RKH5,5
888,ST-97521531-KMV15,15
889,ST-45167782-RJS11,11
890,ST-63701391-LPC7,7
891,ST-18429603-RRJ13,13
892,ST-73552752-KRM12,12
893,ST-31585360-AAB3,3
894,ST-36196915-RDG11,11
895,ST-67866952-WJP24,24
896,ST-72918824-BDM21,21
897,ST-42296832-TSC12,12
898,ST-93063995-RAB4,4
899,ST-11603335-JJR6,6
900,ST-67086520-SBM7,7
901,ST-75167731-MMR2,2
902,ST-14247631-DLD1,1
903,ST-88425896-KDM1,1
904,ST-50521593-DAR9,9
905,ST-54228459-AEB17,17
906,ST-41339834-ABM2,2
907,ST-62193717-RGW23,23
908,ST-43148370-TCM1,1
909,ST-69684780-HMG19,19
910,ST-98354910-CAP21,21
911,ST-12876961-WJG3,3
912,ST-14574495-MJV15,15
913,ST-93238115-JKS7,7
914,ST-48198952-GRR10,10
915,ST-82299787-RWT14,14
916,ST-34958333-JJT7,7
917,ST-56366175-MAS21,21
918,ST-93337831-TKG18,18
919,ST-25139959-KMC11,11
920,ST-31643746-DNG20,20
921,ST-15519972-VSW3,3
922,ST-48305270-VGC22,22
923,ST-72797978-HJM17,17
924,ST-54625126-SMC14,14
925,ST-42153321-JRB8,8
926,ST-12357701-MMB5,5
927,ST-58419179-RTP13,13
928,ST-83544704-TRG15,15
929,ST-55097639-PSW2,2
930,ST-61194141-ATP11,11
931,ST-87850712-APE9,9
932,ST-25746831-ABS6,6
933,ST-88047007-ABA12,12
934,ST-93268808-KMH1,1
935,ST-51533955-JDB1,1
936,ST-82933850-NAH8,8
937,ST-30535030-DBH1,1
938,ST-97140462-BCG3,3
939,ST-46379976-RMW8,8
940,ST-60996991-AJS24,24
941,ST-23241737-VRC13,13
942,ST-68075234-RDH2,2
943,ST-26253933-MJS14,14
944,ST-50464315-BKP12,12
945,ST-59525493-CRA13,13
946,ST-89503053-EEM3,3
947,ST-17906016-TJM1,1
948,ST-10451139-CDJ12,12
949,ST-17260884-RJC14,14
950,ST-19477969-CLK12,12
951,ST-83908042-DMM7,7
952,ST-45169084-CAC1,1
953,ST-61214585-MRW13,13
954,ST-87815082-JEE20,20
955,ST-20640001-RCP8,8
956,ST-20193078-SJL21,21
957,ST-48098674-KLJ4,4
958,ST-16023280-LKD15,15
959,ST-23220189-CPC14,14
960,ST-92973102-BCJ18,18
961,ST-44546831-AAB8,8
962,ST-20106250-BJN11,11
963,ST-82775456-PKM11,11
964,ST-50758685-AAC10,10
965,ST-89618983-GJP19,19
966,ST-78890345-TKM22,22
967,ST-26137461-KCW23,23
968,ST-41503460-KEW14,14
969,ST-24565535-MDH18,18
970,ST-60720533-KSB15,15
971,ST-33061122-DDG2,2
972,ST-12103795-HRH7,7
973,ST-55474546-KGC1,1
974,ST-11775180-ZMC18,18
975,ST-52578063-GJN1,1
976,ST-92717347-AKM20,20
977,ST-32978291-JMM19,19
978,ST-64895062-MRR7,7
979,ST-78726416-RAJ15,15
980,ST-39410545-CWA12,12
981,ST-83362905-TMB13,13
982,ST-23407062-DLB19,19
983,ST-19676846-PED16,16
984,ST-93809973-BJW5,5
985,ST-94656429-JTG12,12
986,ST-25891777-MLA4,4
987,ST-73279220-DAM3,3
988,ST-16298606-NCS1,1
989,ST-88755285-ZJD3,3
990,ST-31396999-FKC16,16
991,ST-40508874-MTB3,3
992,ST-51168134-DJJ6,6
993,ST-55793023-DKE24,24
994,ST-65776920-ASH18,18
995,ST-15329079-DFG14,14
996,ST-65836132-MNR8,8
997,ST-60396114-JBP16,16
998,ST-56498876-JRJ14,14
999,ST-87144229-MSN16,16
1000,ST-60362790-JTM14,14
1001,ST-87638938-NHP13,13
1002,ST-74023125-KNA15,15
1003,ST-17304358-KTW22,22
1004,ST-86546414-TSK10,10
1005,ST-87027029-VNG23,23
1006,ST-55409347-CJB13,13
1007,ST-33018174-JNH7,7
1008,ST-18915793-DHH21,21
1009,ST-79132506-DST7,7
1010,ST-48228977-STW2,2
1011,ST-28867071-CRR5,5
1012,ST-35916897-KVM24,24
1013,ST-75170574-DBM24,24
1014,ST-54544754-TMH7,7
1015,ST-42980279-JJW14,14
1016,ST-22391924-JCD5,5
1017,ST-60793019-MKY8,8
1018,ST-13630746-TLR12,12
1019,ST-70227245-EKM8,8
1020,ST-84181741-LHP10,10
1021,ST-81683898-SAH3,3
1022,ST-25057833-BPE11,11
1023,ST-93068966-RKM20,20
1024,ST-60544432-JCC19,19
1025,ST-68443976-EDP6,6
1026,ST-12661572-MHM1,1
1027,ST-79018811-TEC23,23
1028,ST-32192698-MSM1,1
1029,ST-38166466-ACS13,13
1030,ST-58617383-TAO17,17
1031,ST-18021988-JCB7,7
1032,ST-92296985-SRK12,12
1033,ST-61362870-JMG21,21
1034,ST-73566052-JCW19,19
1035,ST-70340004-ESJ23,23
1036,ST-36797155-AMJ17,17
1037,ST-76903950-LMB22,22
1038,ST-40922054-JTB12,12
1039,ST-93729186-JKL11,11
1040,ST-64685178-SMB9,9
1041,ST-79300144-SSW9,9
1042,ST-65041337-MLP8,8
1043,ST-30900639-LLP21,21
1044,ST-80609816-ARM17,17
1045,ST-40990376-TKW5,5
1046,ST-71968150-CMA10,10
1047,ST-36860566-MAF20,20
1048,ST-45573076-DME20,20
1049,ST-60646828-ACE21,21
1050,ST-71471651-MJM21,21
1051,ST-27574841-WBC24,24
1052,ST-24145602-ANZ14,14
1053,ST-95408981-MRH4,4
1054,ST-11878963-TWC23,23
1055,ST-50525634-RKR15,15
1056,ST-92595638-NCW20,20
1057,ST-19666930-CKD11,11
1058,ST-83272369-LKM7,7
1059,ST-54250740-JBJ17,17
1060,ST-69656702-AJM18,18
1061,ST-41417374-JSW4,4
1062,ST-49916348-DJC8,8
1063,ST-51473409-MBF22,22
1064,ST-37512270-DKK2,2
1065,ST-98768716-RBG14,14
1066,ST-39844362-RJW3,3
1067,ST-58138455-JJF9,9
1068,ST-14628628-CSR6,6
1069,ST-36183556-LNP16,16
1070,ST-66140264-RJV10,10
1071,ST-12138328-DRO23,23
1072,ST-60321248-HNM21,21
1073,ST-59055200-RSD1,1
1074,ST-55742474-KAS11,11
1075,ST-76348592-SMC13,13
1076,ST-65103646-JST18,18
1077,ST-12375109-PEH1,1
1078,ST-92377130-LSR1,1
1079,ST-89772625-AMB1,1
1080,ST-36587674-DJA20,20
1081,ST-55700016-HBJ10,10
1082,ST-80224913-EJW15,15
1083,ST-49116831-PCH14,14
1084,ST-72959833-SMB24,24
1085,ST-12678123-KSS19,19
1086,ST-71689454-JLW7,7
1087,ST-86546888-PMP11,11
1088,ST-83648474-SAJ13,13
1089,ST-89618676-DKS23,23
1090,ST-33119146-JMG13,13
1091,ST-20562548-JJS8,8
1092,ST-50787066-BMB2,2
1093,ST-70881829-CDH8,8
1094,ST-89928014-MKC9,9
1095,ST-18862135-SEM4,4
1096,ST-24082184-BFJ9,9
1097,ST-97393936-DAA14,14
1098,ST-99860091-KDM9,9
1099,ST-29684358-MML22,22
1100,ST-10664615-DKJ18,18
1101,ST-20722994-CME9,9
1102,ST-49795614-SEC1,1
1103,ST-32817662-HBY22,22
1104,ST-59896952-VJT19,19
1105,ST-71240234-JEB9,9
1106,ST-52001149-MHG1,1
1107,ST-96605807-BRC3,3
1108,ST-44433671-BGJ19,19
1109,ST-37494213-MBP13,13
1110,ST-86344580-ALH14,14
1111,ST-83891131-RSW20,20
1112,ST-13895548-SDA3,3
1113,ST-24529168-REJ16,16
1114,ST-63611970-RRH7,7
1115,ST-96891988-JBK8,8
1116,ST-84156852-AJY3,3
1117,ST-81736749-CNG13,13
1118,ST-57188532-AMG7,7
1119,ST-60770986-NSC20,20
1120,ST-38884821-BTB17,17
1121,ST-30025475-DCG24,24
1122,ST-87915313-JDW2,2
1123,ST-57179042-WKW7,7
1124,ST-23094335-MTN14,14
1125,ST-18006387-DJM12,12
1126,ST-32573001-AAR9,9
1127,ST-19817433-PTD15,15
1128,ST-32858064-TDW15,15
1129,ST-34609768-LDR12,12
1130,ST-62831071-RAS20,20
1131,ST-20502316-MAE5,5
1132,ST-57810693-YTW19,19
1133,ST-28517174-BMB7,7
1134,ST-20485417-BAG16,16
1135,ST-99046521-DKW4,4
1136,ST-27643684-LKM4,4
1137,ST-61438818-KMK19,19
1138,ST-93567266-RRM7,7
1139,ST-44134155-JDP11,11
1140,ST-85235549-MJH11,11
1141,ST-72260984-SEM6,6
1142,ST-45661788-LMP13,13
1143,ST-85483733-ALB3,3
1144,ST-49456400-GKS16,16
1145,ST-57502108-JRR5,5
1146,ST-49003696-DHT12,12
1147,ST-22688080-DCH20,20
1148,ST-76747738-SZH17,17
1149,ST-65043170-AMM7,7
1150,ST-33243535-MHF24,24
1151,ST-23317376-DBB24,24
1152,ST-59076022-ASH14,14
1153,ST-33925048-MJG23,23
1154,ST-48615176-AKH14,14
1155,ST-11002930-ETP3,3
1156,ST-24376090-ERT9,9
1157,ST-90938146-HSL11,11
1158,ST-55230159-VRW5,5
1159,ST-54914620-NDH21,21
1160,ST-28953645-MJH3,3
1161,ST-43597058-BKF13,13
1162,ST-24191928-JSP5,5
1163,ST-68863276-AKC10,10
1164,ST-10123199-SCR3,3
1165,ST-47859898-CJW4,4
1166,ST-91077115-KAG21,21
1167,ST-35712824-RWJ13,13
1168,ST-72684645-ASM14,14
1169,ST-15491854-KJS10,10
1170,ST-25977330-ESN23,23
1171,ST-94297758-ALB22,22
1172,ST-22124665-SDH15,15
1173,ST-34423244-BAG5,5
1174,ST-38626022-ETA12,12
1175,ST-85637006-KSD2,2
1176,ST-71465714-DLJ4,4
1177,ST-95058089-MBF24,24
1178,ST-89274402-KTC8,8
1179,ST-94980455-BRB9,9
1180,ST-52629319-JRC21,21
1181,ST-33889980-KHG23,23
1182,ST-73335226-TPH2,2
1183,ST-19818536-BKB21,21
1184,ST-69832527-JDJ15,15
1185,ST-17441600-LRH20,20
1186,ST-95113913-KCC19,19
1187,ST-79284682-BEA24,24
1188,ST-92567577-LBA20,20
1189,ST-75327937-SJW2,2
1190,ST-59340747-SCK8,8
1191,ST-78926561-CJM9,9
1192,ST-58502301-JBW24,24
1193,ST-21541105-RKJ22,22
1194,ST-77842309-MME21,21
1195,ST-48686193-EAT9,9
1196,ST-44663017-MHF12,12
1197,ST-20805798-VAB23,23
1198,ST-19868977-JDB15,15
1199,ST-21804600-DLF8,8
1200,ST-76279345-MAR16,16
1201,ST-10344161-CBC3,3
1202,ST-41633848-DAR15,15
1203,ST-73923725-DMM14,14
1204,ST-36802429-CCY5,5
1205,ST-17836680-TJM19,19
1206,ST-75730210-NJR20,20
1207,ST-39438280-MGA10,10
1208,ST-85652873-LJJ13,13
1209,ST-91433228-SJT12,12
1210,ST-17656799-MKH10,10
1211,ST-51823164-BRG21,21
1212,ST-81574355-TEB5,5
1213,ST-90443265-SSB7,7
1214,ST-82465321-KMJ23,23
1215,ST-28721399-ECH9,9
1216,ST-97157879-ALW20,20
1217,ST-77803814-LCP11,11
1218,ST-48148818-JJB3,3
1219,ST-10685375-DDS11,11
1220,ST-44895919-KTP5,5
1221,ST-75007285-ASW17,17
1222,ST-71212435-SBA24,24
1223,ST-54415531-TAM14,14
1224,ST-46893024-HKW17,17
1225,ST-79651103-AJE11,11
1226,ST-79009597-NCW3,3
1227,ST-50188122-JJL4,4
1228,ST-11790787-NIR10,10
1229,ST-58183867-CTW8,8
1230,ST-25518329-JKB2,2
1231,ST-32601378-OED6,6
1232,ST-13434236-CTH9,9
1233,ST-44086801-TSF7,7
1234,ST-74940187-NMC14,14
1235,ST-53828081-TMK24,24
1236,ST-12242440-DJC13,13
1237,ST-74502890-CAF24,24
1238,ST-99242483-LSG21,21
1239,ST-38132826-KAS8,8
1240,ST-37168723-JDG5,5
1241,ST-73911714-LMH18,18
1242,ST-52472366-GJL7,7
1243,ST-69541937-LLL17,17
1244,ST-24186587-EBW22,22
1245,ST-94901488-RJJ17,17
1246,ST-75177334-MKA5,5
1247,ST-78875673-DBV9,9
1248,ST-18979254-AJJ20,20
1249,ST-21662199-AEW21,21
1250,ST-76274988-TCG14,14
1251,ST-20161919-CBG20,20
1252,ST-92356640-SVJ17,17
1253,ST-49510777-RDH19,19
1254,ST-67679438-JKD13,13
1255,ST-10380653-NML3,3
1256,ST-76358575-KHE17,17
1257,ST-26420592-PRV22,22
1258,ST-93220520-JDR13,13
1259,ST-96028838-BBT7,7
1260,ST-54863123-JGB22,22
1261,ST-42971839-LNC10,10
1262,ST-84587390-LRJ6,6
1263,ST-42272936-CCO23,23
1264,ST-40960248-APT4,4
1265,ST-66782163-KSW3,3
1266,ST-83132000-HTD6,6
1267,ST-16895611-RCH2,2
1268,ST-35060723-PCS15,15
1269,ST-92132515-MSN23,23
1270,ST-61532145-SSM9,9
1271,ST-90028355-JGM23,23
1272,ST-76862708-KJB8,8
1273,ST-21212830-JKC4,4
1274,ST-23353691-LBH5,5
1275,ST-76629613-DTW11,11
1276,ST-39580565-THA20,20
1277,ST-33247572-KCS4,4
1278,ST-32768688-JSH14,14
1279,ST-32345791-JLS3,3
1280,ST-34479281-DJL24,24
1281,ST-37530474-MKL21,21
1282,ST-68249505-AMS16,16
1283,ST-56637771-EKC16,16
1284,ST-53599583-KBM20,20
1285,ST-34265331-EAL24,24
1286,ST-64454911-TMV2,2
1287,ST-38600314-JAH10,10
1288,ST-37209376-DWM10,10
1289,ST-16353248-BLB14,14
1290,ST-54570893-STS12,12
1291,ST-73792647-CKM2,2
1292,ST-45804855-SEW4,4
1293,ST-97877452-JMR23,23
1294,ST-89291953-LKS4,4
1295,ST-32005321-SSH21,21
1296,ST-38023902-ABR15,15
1297,ST-63979156-PRR15,15
1298,ST-98367359-CJH16,16
1299,ST-20304932-LBA8,8
1300,ST-95446977-MMK9,9
1301,ST-19129275-CMB1,1
1302,ST-61894909-ADD3,3
1303,ST-12843237-CDE19,19
1304,ST-82082639-APL4,4
1305,ST-10427205-MJJ5,5
1306,ST-14502913-JJH10,10
1307,ST-95768842-ETB9,9
1308,ST-13662744-KGR6,6
1309,ST-54463248-JMB17,17
1310,ST-70564908-TTC14,14
1311,ST-87326257-LKL23,23
1312,ST-21134673-JHM19,19
1313,ST-99901667-CBM1,1
1314,ST-61353364-MJD22,22
1315,ST-29224268-MJC24,24
1316,ST-22390811-CMW13,13
1317,ST-39490514-BAP9,9
1318,ST-13921641-KJL1,1
1319,ST-54997290-SDF19,19
1320,ST-57056356-ABW9,9
1321,ST-87432397-ESW24,24
1322,ST-22901072-LPC3,3
1323,ST-36945193-CGB11,11
1324,ST-49331347-BGR24,24
1325,ST-84070594-ERW5,5
1326,ST-16199614-KJS19,19
1327,ST-50593898-ACG6,6
1328,ST-78448796-MMB13,13
1329,ST-44725265-RAH4,4
1330,ST-97549758-STG9,9
1331,ST-55602129-JDJ1,1
1332,ST-33319555-HNW22,22
1333,ST-27776399-DJG5,5
1334,ST-14455488-JBC3,3
1335,ST-16265141-AEW7,7
1336,ST-62924794-JGL6,6
1337,ST-79009047-DIC18,18
1338,ST-12185079-BCP13,13
1339,ST-55983501-MTD5,5
1340,ST-95715416-RJS5,5
1341,ST-70704637-DDF19,19
1342,ST-32054883-TPO2,2
1343,ST-76967264-MTH10,10
1344,ST-88859891-JMS6,6
1345,ST-48244238-JJK1,1
1346,ST-14832610-KMD9,9
1347,ST-65399557-VBP9,9
1348,ST-42896197-KAF20,20
1349,ST-49951274-KMY5,5
1350,ST-78133922-BDR1,1
1351,ST-10967730-KFF14,14
1352,ST-53868689-MSR12,12
1353,ST-15863464-CKB7,7
1354,ST-66288464-AHG23,23
1355,ST-48127140-JMN13,13
1356,ST-40824162-KEC20,20
1357,ST-96500347-DHO5,5
1358,ST-17941587-ITT18,18
1359,ST-40879961-SDO13,13
1360,ST-64405907-JTC7,7
1361,ST-82050989-DJB3,3
1362,ST-80275893-SVG14,14
1363,ST-60879080-AMB1,1
1364,ST-48504988-BAM16,16
1365,ST-52809672-AST24,24
1366,ST-84823985-TLG11,11
1367,ST-94381756-MBH9,9
1368,ST-98978330-KTS14,14
1369,ST-54314838-TKH17,17
1370,ST-88750033-CJT17,17
1371,ST-22184182-JDB17,17
1372,ST-75299752-APS20,20
1373,ST-58101244-BCH21,21
1374,ST-20720327-BMW9,9
1375,ST-71970170-BCS1,1
1376,ST-84986055-CRH19,19
1377,ST-20103973-KJR15,15
1378,ST-44750878-DDV24,24
1379,ST-69079760-CJT10,10
1380,ST-98257463-CRM4,4
1381,ST-25446928-JSH19,19
1382,ST-68195078-NDP24,24
1383,ST-82343568-JAR20,20
1384,ST-59487855-DEL16,16
1385,ST-50026318-JRD1,1
1386,ST-98998760-DSF20,20
1387,ST-13394602-KDW12,12
1388,ST-46492072-JMA24,24
1389,ST-91206650-RSH16,16
1390,ST-43945847-TSJ16,16
1391,ST-20166190-MAD20,20
1392,ST-51637274-MRC13,13
1393,ST-88867282-DDH1,1
1394,ST-84980351-ASW5,5
1395,ST-71930206-JLH3,3
1396,ST-46744670-SRJ8,8
1397,ST-29887548-MLF2,2
1398,ST-90113646-APG16,16
1399,ST-56878773-JJG24,24
1400,ST-47335092-CJO18,18
1401,ST-91013346-MJS3,3
1402,ST-48180071-JWF6,6
1403,ST-70296957-AAO18,18
1404,ST-78591767-CMB22,22
1405,ST-51235848-MSM17,17
1406,ST-32216178-WKH14,14
1407,ST-58772227-NGF8,8
1408,ST-26386952-ESW10,10
1409,ST-57144574-MBR12,12
1410,ST-98449176-NKG20,20
1411,ST-85204529-JJS24,24
1412,ST-18146001-MMP16,16
1413,ST-33353048-KEB21,21
1414,ST-24236681-LJW16,16
1415,ST-86819749-JKB3,3
1416,ST-88265831-CJR18,18
1417,ST-52970491-VHC10,10
1418,ST-31781495-JMB1,1
1419,ST-64974127-CJB9,9
1420,ST-71537453-CJB16,16
1421,ST-96900870-SJV19,19
1422,ST-73616808-JMJ9,9
1423,ST-64575495-CCH8,8
1424,ST-92090709-MSM7,7
1425,ST-67093988-CGB13,13
1426,ST-22522261-YME3,3
1427,ST-46973066-VAP16,16
1428,ST-54788593-MCT7,7
1429,ST-27868877-SSY12,12
1430,ST-91184159-CVL18,18
1431,ST-82535751-IEH7,7
1432,ST-56567111-KNA2,2
1433,ST-29184940-JKD13,13
1434,ST-60226224-KJC12,12
1435,ST-19815682-MJA16,16
1436,ST-90664188-JBW2,2
1437,ST-67535235-JAO8,8
1438,ST-30777080-MSL1,1
1439,ST-28715220-JMM16,16
1440,ST-24015184-MWL13,13
1441,ST-70993631-JER6,6
1442,ST-85252017-CRH14,14
1443,ST-23568910-JCW15,15
1444,ST-49133013-DMM7,7
1445,ST-96696712-ABF7,7
1446,ST-63843566-CEF10,10
1447,ST-85435985-JPF22,22
1448,ST-94122090-LBM16,16
1449,ST-95157900-CTS4,4
1450,ST-97954519-AJB5,5
1451,ST-50078670-ARG16,16
1452,ST-60412832-LVP19,19
1453,ST-12496921-MRC23,23
1454,ST-94666345-KSS15,15
1455,ST-71532791-TSF4,4
1456,ST-21343594-MBJ1,1
1457,ST-30849192-APH6,6
1458,ST-73458705-KTH14,14
1459,ST-82520487-LRD20,20
1460,ST-51420724-WVF1,1
1461,ST-76190152-DMH19,19
1462,ST-94597652-LAB15,15
1463,ST-65145270-GBW4,4
1464,ST-72439954-PBA6,6
1465,ST-81785513-NVQ7,7
1466,ST-23306099-RMH13,13
1467,ST-86826246-MAW18,18
1468,ST-91105477-WJR18,18
1469,ST-40527860-MST13,13
1470,ST-90727201-NCH10,10
1471,ST-85433670-KDR12,12
1472,ST-53797748-AJN23,23
1473,ST-34024029-SPW13,13
1474,ST-29383282-JAM22,22
1475,ST-12013945-JBB5,5
1476,ST-46993729-RSA16,16
1477,ST-37058379-DDH17,17
1478,ST-10793272-NVM12,12
1479,ST-38091399-ABW23,23
1480,ST-90546764-WDM10,10
1481,ST-17028048-JJH21,21
1482,ST-32232827-JAW1,1
1483,ST-79592081-KTH2,2
1484,ST-34150625-RJD4,4
1485,ST-31129742-KAH1,1
1486,ST-84083548-JCG8,8
1487,ST-37885088-TMH10,10
1488,ST-36754420-MRJ13,13
1489,ST-31907730-NLB24,24
1490,ST-38869206-RRS7,7
1491,ST-59043469-BTA3,3
1492,ST-46436035-LDF5,5
1493,ST-73837506-DSN5,5
1494,ST-92318612-LDL16,16
1495,ST-26310908-AAK17,17
1496,ST-17047305-CPY6,6
1497,ST-89637633-KBA20,20
1498,ST-88953006-SSR15,15
1499,ST-53385839-RRH24,24
1500,ST-51060321-KKT14,14
1501,ST-28586662-JLP5,5
1502,ST-79554802-RGJ4,4
1503,ST-28776487-ODH18,18
1504,ST-78459268-JRA19,19
1505,ST-52466493-AMV11,11
1506,ST-55790626-AJF2,2
1507,ST-65392810-WDN4,4
1508,ST-64565474-DPM23,23
1509,ST-42342632-JDR8,8
1510,ST-95742185-SBO4,4
1511,ST-95963327-TSC1,1
1512,ST-72775615-RJK20,20
1513,ST-93359781-TAA8,8
1514,ST-67903771-MJC19,19
1515,ST-19044115-SLP16,16
1516,ST-41953905-AMB13,13
1517,ST-91037934-PBP24,24
1518,ST-46483011-JDC16,16
1519,ST-14511516-JKS12,12
1520,ST-71405103-CMS4,4
1521,ST-59446175-JDM8,8
1522,ST-51818858-CMK2,2
1523,ST-40462082-SJW5,5
1524,ST-46131600-PMG3,3
1525,ST-57309178-TCM12,12
1526,ST-51974047-PAK7,7
1527,ST-48927485-MJB19,19
1528,ST-88806349-CJJ20,20
1529,ST-12647601-APJ18,18
1530,ST-41868575-AAV12,12
1531,ST-67895445-TSL6,6
1532,ST-47529316-ECM1,1
1533,ST-41948658-TSW23,23
1534,ST-77646850-AAW10,10
1535,ST-57987160-MMT21,21
1536,ST-29658919-JCP3,3
1537,ST-54295895-MRL24,24
1538,ST-94196573-JAE12,12
1539,ST-34080329-MBB13,13
1540,ST-94487922-JJM15,15
1541,ST-84962318-JJY16,16
1542,ST-55034170-RMJ12,12
1543,ST-29343676-PRB11,11
1544,ST-75441304-RMK9,9
1545,ST-97597453-BGM18,18
1546,ST-30881182-LLT13,13
1547,ST-35286514-SJB14,14
1548,ST-85853398-KSJ4,4
1549,ST-71812345-ATS17,17
1550,ST-21912106-DCY9,9
1551,ST-14035356-RWJ7,7
1552,ST-87190221-SJG9,9
1553,ST-76336913-LKT20,20
1554,ST-15426178-MAH13,13
1555,ST-34935850-JNA17,17
1556,ST-63405451-JCH24,24
1557,ST-38708358-MMM9,9
1558,ST-50219699-DAM5,5
1559,ST-92426143-JSS9,9
1560,ST-47610524-ASS15,15
1561,ST-32836634-MJB3,3
1562,ST-29212012-CGH4,4
1563,ST-48753288-RCP20,20
1564,ST-46514081-DJG4,4
1565,ST-72058839-ATK15,15
1566,ST-20580342-EAB7,7
1567,ST-78095551-RAW19,19
1568,ST-41975013-RTW7,7
1569,ST-99421295-ABC9,9
1570,ST-90378396-NJW6,6
1571,ST-13556987-ABJ23,23
1572,ST-12562170-LAG5,5
1573,ST-85475655-DJD18,18
1574,ST-14169711-TBN10,10
1575,ST-86165035-BJC20,20
1576,ST-28578975-EMD11,11
1577,ST-53661364-JCS9,9
1578,ST-24663879-SMW18,18
1579,ST-37860009-JKM16,16
1580,ST-53898611-CAW16,16
1581,ST-69668776-JER18,18
1582,ST-18247821-GBG4,4
1583,ST-18134680-IRS18,18
1584,ST-26373571-KJN14,14
1585,ST-59109509-CMC16,16
1586,ST-86124917-DWS7,7
1587,ST-33575305-GKM9,9
1588,ST-54191171-TJO21,21
1589,ST-48927141-JMH10,10
1590,ST-48168056-BJR4,4
1591,ST-97550881-JSH3,3
1592,ST-46358469-ZRR6,6
1593,ST-10382287-GLC11,11
1594,ST-27136279-PJL6,6
1595,ST-20977805-TJS12,12
1596,ST-57163683-DRL8,8
1597,ST-58141858-TAP5,5
1598,ST-43868322-KSS15,15
1599,ST-46596069-RGC24,24
1600,ST-79970175-SSA11,11
1601,ST-87889438-ENG2,2
1602,ST-98077839-RBL1,1
1603,ST-21892631-RDM21,21
1604,ST-82859256-JVY18,18
1605,ST-10710543-WDH5,5
1606,ST-79643683-VJE9,9
1607,ST-82314865-SBJ23,23
1608,ST-45451160-AEN3,3
1609,ST-67156115-JKL1,1
1610,ST-30104345-KJJ10,10
1611,ST-46949932-KMR21,21
1612,ST-65188415-TJW10,10
1613,ST-97425184-JSH11,11
1614,ST-56584585-EDH24,24
1615,ST-56609829-AJW20,20
1616,ST-81537554-JKK7,7
1617,ST-70620761-KBF24,24
1618,ST-32205282-LTB1,1
1619,ST-52621532-EKA9,9
1620,ST-45079987-RMS20,20
1621,ST-91589742-DTR11,11
1622,ST-30245873-AJG2,2
1623,ST-22776590-KMD3,3
1624,ST-67041033-MSR23,23
1625,ST-93979809-MSS20,20
1626,ST-58277004-SKH11,11
1627,ST-74705669-CTM19,19
1628,ST-72528810-RAH13,13
1629,ST-37721026-JJW19,19
1630,ST-33883586-MLB8,8
1631,ST-47473861-TCM23,23
1632,ST-93424257-KMC21,21
1633,ST-48910142-DTK13,13
1634,ST-48074783-NDH1,1
1635,ST-21554443-JRJ13,13
1636,ST-24656405-SJW13,13
1637,ST-58950132-DTW12,12
1638,ST-38566838-DMC13,13
1639,ST-53834084-KHS6,6
1640,ST-76210676-REN13,13
1641,ST-27364043-DKR10,10
1642,ST-55999059-WAW7,7
1643,ST-41395103-MCM22,22
1644,ST-46721804-JDH18,18
1645,ST-30076736-GKP12,12
1646,ST-84650324-MDK5,5
1647,ST-76624205-TSR9,9
1648,ST-72571166-STE16,16
1649,ST-15709898-CJS18,18
1650,ST-98433361-SMG6,6
1651,ST-17609457-JCB24,24
1652,ST-95189014-CEJ3,3
1653,ST-61683077-DRP3,3
1654,ST-27995411-XMS24,24
1655,ST-66972596-KEA16,16
1656,ST-46278965-BJW5,5
1657,ST-73376621-AJJ2,2
1658,ST-22857090-MMN3,3
1659,ST-44743846-ACC11,11
1660,ST-34139745-DHD21,21
1661,ST-66900675-TLS18,18
1662,ST-76008639-RRH20,20
1663,ST-57613531-CTM21,21
1664,ST-11009409-VRC16,16
1665,ST-69831103-AJT24,24
1666,ST-89450833-KRT17,17
1667,ST-29352787-VSM16,16
1668,ST-79963046-LBA18,18
1669,ST-40179852-BSM4,4
1670,ST-97786126-DNK18,18
1671,ST-52711736-MSW18,18
1672,ST-66713629-DML10,10
1673,ST-75246156-RKR6,6
1674,ST-75064617-HAG20,20
1675,ST-25260595-ALB6,6
1676,ST-33159570-KBE11,11
1677,ST-36253730-JSG17,17
1678,ST-67728334-MVC4,4
1679,ST-28903490-RSM17,17
1680,ST-24103056-JCH3,3
1681,ST-26618099-LLA15,15
1682,ST-38320867-LJP19,19
1683,ST-69203743-TRF12,12
1684,ST-31437037-PJJ2,2
1685,ST-38968835-RMC20,20
1686,ST-48141211-JSR1,1
1687,ST-87244497-AJH7,7
1688,ST-58725558-MMR8,8
1689,ST-76803364-JSF9,9
1690,ST-78679234-HMC9,9
1691,ST-70600954-CJG12,12
1692,ST-29862272-BJH15,15
1693,ST-67902835-CGM19,19
1694,ST-56609358-KST4,4
1695,ST-79710147-AJB23,23
1696,ST-35049342-AAM18,18
1697,ST-87759700-CJS24,24
1698,ST-10531760-JCS8,8
1699,ST-42276244-WBC18,18
